查询日期,Excel代码,匹配Wind代码,稳定债券身份,证券简称,发行人,一般/专项分类,发行日期,到期日期,发行规模（亿元）,票面利率（%）,币种,收盘价到期收益率（%）,剩余期限（年）,修正久期（年）,债券余额（亿元）,收盘净价（元）,记录覆盖,字段完整,基本信息查询状态,行情查询状态,缺失指标,冲突或校验信息,记录状态,原因,来源会话,原始请求ID
2026-09-11,2105297.IB,2105297.IB,2105297.IB,21天津债18,天津市人民政府,general,2021-06-16,2028-06-17,55.2,3.36,CNY,,1.7644,1.7338,55.2,105.7439,已取得,未完整,complete,partial,收盘价到期收益率（%）,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105296.IB,2105296.IB,2105296.IB,21内蒙古债12,内蒙古自治区人民政府,general,2021-06-17,2051-06-18,66.0043,3.9,CNY,,24.7671,16.9884,66.0043,130.3378,已取得,未完整,complete,partial,收盘价到期收益率（%）,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105295.IB,2105295.IB,2105295.IB,21内蒙古债11,内蒙古自治区人民政府,,2021-06-17,2026-06-18,131.0957,,CNY,,,,0,,已取得,未完整,partial,partial,一般/专项分类；票面利率（%）；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105267.IB,2105267.IB,2105267.IB,21广东债35,广东省人民政府,general,2021-06-08,2031-06-09,80.1793,3.32,CNY,,4.7425,4.3828,80.1793,109.0212,已取得,未完整,complete,partial,收盘价到期收益率（%）,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105266.IB,2105266.IB,2105266.IB,21广东债34,广东省人民政府,,2021-06-08,2026-06-16,22.9,,CNY,,,,0,,已取得,未完整,partial,partial,一般/专项分类；票面利率（%）；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105265.IB,2105265.IB,2105265.IB,21广东债33,广东省人民政府,general,2021-06-08,2028-06-09,219.5041,3.21,CNY,,1.7425,1.6966,219.5041,103.6802,已取得,未完整,complete,partial,收盘价到期收益率（%）,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105264.IB,2105264.IB,2105264.IB,21宁夏债07,宁夏回族自治区人民政府,general,2021-06-08,2028-06-09,17.5203,3.31,CNY,,1.7425,1.6991,17.5203,104.2058,已取得,未完整,complete,partial,收盘价到期收益率（%）,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105263.IB,2105263.IB,2105263.IB,21宁夏债06,宁夏回族自治区人民政府,general,2021-06-08,2031-06-09,26,3.35,CNY,,4.7425,4.3809,26,109.2569,已取得,未完整,complete,partial,收盘价到期收益率（%）,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105262.IB,2105262.IB,2105262.IB,21宁夏债05,宁夏回族自治区人民政府,,2021-06-08,2026-06-09,10.1,,CNY,,,,0,,已取得,未完整,partial,partial,一般/专项分类；票面利率（%）；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105256.IB,2105256.IB,2105256.IB,21安徽债16,安徽省人民政府,general,2021-06-15,2031-06-16,136.9997,3.36,CNY,,4.7616,4.3354,136.9997,99.92,已取得,未完整,complete,partial,收盘价到期收益率（%）,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105254.IB,2105254.IB,2105254.IB,21内蒙古债09,内蒙古自治区人民政府,,2021-06-17,2026-06-18,64.1731,,CNY,,,,0,,已取得,未完整,partial,partial,一般/专项分类；票面利率（%）；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105247.IB,2105247.IB,2105247.IB,21广西债10,广西壮族自治区人民政府,general,2021-05-27,2028-05-28,114.097,3.28,CNY,,1.7096,1.6701,114.097,104.4183,已取得,未完整,complete,partial,收盘价到期收益率（%）,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105245.IB,2105245.IB,2105245.IB,21大连债07,大连市人民政府,,2021-06-02,2026-06-03,9.7031,,CNY,,,,0,,已取得,未完整,partial,partial,一般/专项分类；票面利率（%）；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105243.IB,2105243.IB,2105243.IB,21江苏债08,江苏省人民政府,general,2021-05-31,2031-06-01,218,3.33,CNY,,4.7205,4.361,218,109.1558,已取得,未完整,complete,partial,收盘价到期收益率（%）,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105230.IB,2105230.IB,2105230.IB,21兵团债04,新疆生产建设兵团,general,2021-05-25,2036-05-26,12.44,3.71,CNY,,9.7041,8.2459,12.44,118.5788,已取得,未完整,complete,partial,收盘价到期收益率（%）,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105229.IB,2105229.IB,2105229.IB,21兵团债03,新疆生产建设兵团,general,2021-05-25,2028-05-26,35.56,3.3,CNY,,1.7041,1.6476,35.56,102.6962,已取得,未完整,complete,partial,收盘价到期收益率（%）,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105213.IB,2105213.IB,2105213.IB,21湖北债26,湖北省人民政府,general,2021-05-26,2031-05-27,33.031,3.35,CNY,,4.7068,4.3451,33.031,109.1001,已取得,未完整,complete,partial,收盘价到期收益率（%）,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105212.IB,2105212.IB,2105212.IB,21湖北债25,湖北省人民政府,general,2021-05-26,2031-05-27,13.4566,3.35,CNY,,4.7068,4.3461,13.4566,109.2545,已取得,未完整,complete,partial,收盘价到期收益率（%）,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105211.IB,2105211.IB,2105211.IB,21湖北债24,湖北省人民政府,general,2021-05-26,2028-05-27,11.357,3.29,CNY,,1.7068,1.6696,11.357,104.6763,已取得,未完整,complete,partial,收盘价到期收益率（%）,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105210.IB,2105210.IB,2105210.IB,21湖北债23,湖北省人民政府,,2021-05-26,2026-05-27,6.2819,,CNY,,,,0,,已取得,未完整,partial,partial,一般/专项分类；票面利率（%）；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105201.IB,2105201.IB,2105201.IB,21山西债06,山西省人民政府,general,2021-05-27,2028-05-28,76.48,3.28,CNY,,1.7096,1.6684,76.48,104.2493,已取得,未完整,complete,partial,收盘价到期收益率（%）,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105200.IB,2105200.IB,2105200.IB,21山西债05,山西省人民政府,,2021-05-27,2026-05-28,19.16,,CNY,,,,0,,已取得,未完整,partial,partial,一般/专项分类；票面利率（%）；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105199.IB,2105199.IB,2105199.IB,21陕西债06,陕西省人民政府,,2021-05-24,2026-05-25,93.9221,,CNY,,,,0,,已取得,未完整,partial,partial,一般/专项分类；票面利率（%）；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105193.IB,2105193.IB,2105193.IB,21吉林债07,吉林省人民政府,general,2021-05-27,2036-05-28,49,3.68,CNY,,9.7096,8.241,49,116.7061,已取得,未完整,complete,partial,收盘价到期收益率（%）,,incomplete,缺失或无效：目标日有效到期收益率、到期收益率,3ad7078d-2eda-4b80-a2ca-268cfa025b75,ba6b5dfc-5cfc-4f8e-8410-8671c04564d9;68c6abaf-540b-47ea-ac60-13747c8090c2
2026-09-11,2105192.IB,2105192.IB,2105192.IB,21吉林债06,吉林省人民政府,general,2021-05-27,2028-05-28,115,3.28,CNY,3.0201,1.7096,1.6313,115,100.4167,已取得,完整,complete,complete,,,excluded,剩余期限取整为 2 年，不在目标期限内,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105191.IB,2105191.IB,2105191.IB,21吉林债05,吉林省人民政府,general,2021-05-27,2028-05-28,73.5505,3.28,CNY,3.2734,1.7096,1.6272,73.5505,100,已取得,完整,complete,complete,,,excluded,剩余期限取整为 2 年，不在目标期限内,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105189.IB,2105189.IB,2105189.IB,21贵州债11,贵州省人民政府,,2021-05-24,2026-05-25,159.9999,3.18,CNY,,,,0,,已取得,未完整,partial,partial,一般/专项分类；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105188.IB,2105188.IB,2105188.IB,21湖南债09,湖南省人民政府,general,2021-05-24,2051-05-25,64,3.86,CNY,2.158,24.7014,17.0611,64,132.4565,已取得,完整,complete,complete,,,excluded,剩余期限取整为 25 年，不在目标期限内,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105185.IB,2105185.IB,2105185.IB,21四川债12,四川省人民政府,general,2021-05-21,2028-05-24,100.7826,3.32,CNY,1.0314,1.6986,1.6528,100.7826,103.8305,已取得,完整,complete,complete,,,excluded,剩余期限取整为 2 年，不在目标期限内,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105174.IB,2105174.IB,2105174.IB,21河南债16,河南省人民政府,general,2021-05-24,2031-05-25,112.967,3.37,CNY,1.34,4.7014,4.3383,112.967,109.2228,已取得,完整,complete,complete,,,eligible,已具备样本汇总所需字段,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105173.IB,2105173.IB,2105173.IB,21河南债15,河南省人民政府,general,2021-05-24,2028-05-25,145.247,3.31,CNY,1.2201,1.7014,1.6524,145.247,103.4937,已取得,完整,complete,complete,,,excluded,剩余期限取整为 2 年，不在目标期限内,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105166.IB,2105166.IB,2105166.IB,21甘肃债04,甘肃省人民政府,general,2021-05-18,2028-05-19,65.4596,3.35,CNY,0.2655,1.6849,1.6517,65.4596,105.1778,已取得,完整,complete,complete,,,excluded,剩余期限取整为 2 年，不在目标期限内,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105164.IB,2105164.IB,2105164.IB,21云南债07,云南省人民政府,,2021-05-19,2026-05-20,207.04,3.19,CNY,,,,0,,已取得,未完整,partial,partial,一般/专项分类；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105158.IB,2105158.IB,2105158.IB,21新疆债07,新疆维吾尔自治区人民政府,general,2021-05-20,2031-05-21,80,3.39,CNY,1.2947,4.6904,4.3271,80,109.509,已取得,完整,complete,complete,,,eligible,已具备样本汇总所需字段,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105157.IB,2105157.IB,2105157.IB,21新疆债06,新疆维吾尔自治区人民政府,,2021-05-20,2026-05-21,5.5,3.19,CNY,,,,0,,已取得,未完整,partial,partial,一般/专项分类；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105155.IB,2105155.IB,2105155.IB,21贵州债09,贵州省人民政府,general,2021-05-13,2031-05-14,40.1092,3.4,CNY,1.7098,4.6712,4.2944,40.1092,107.5597,已取得,完整,complete,complete,,,eligible,已具备样本汇总所需字段,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105144.IB,2105144.IB,2105144.IB,21宁波债05,宁波市人民政府,general,2021-05-21,2031-05-24,9,3.38,CNY,1.3306,4.6986,4.335,9,109.3079,已取得,完整,complete,complete,,,eligible,已具备样本汇总所需字段,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105143.IB,2105143.IB,2105143.IB,21宁波债04,宁波市人民政府,,2021-05-21,2026-05-27,3,3.19,CNY,,,,0,,已取得,未完整,partial,partial,一般/专项分类；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105142.IB,2105142.IB,2105142.IB,21宁波债03,宁波市人民政府,,2021-05-21,2026-05-24,51.718,3.19,CNY,,,,0,,已取得,未完整,partial,partial,一般/专项分类；收盘价到期收益率（%）；剩余期限（年）；修正久期（年）；收盘净价（元）,,incomplete,缺失或无效：一般/专项分类、目标日有效到期收益率、到期收益率、剩余期限,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105135.IB,2105135.IB,2105135.IB,21黑龙江债12,黑龙江省人民政府,general,2021-05-13,2031-05-14,211.1818,3.4,CNY,1.4209,4.6712,4.3033,211.1818,108.9179,已取得,完整,complete,complete,,,eligible,已具备样本汇总所需字段,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105133.IB,2105133.IB,2105133.IB,21四川债09,四川省人民政府,general,2021-05-10,2028-05-11,58.1419,3.38,CNY,0.7661,1.663,1.6214,58.1419,104.3002,已取得,完整,complete,complete,,,excluded,剩余期限取整为 2 年，不在目标期限内,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105132.IB,2105132.IB,2105132.IB,21四川债08,四川省人民政府,general,2021-05-10,2031-05-11,107,3.41,CNY,1.3381,4.663,4.2968,107,109.34,已取得,完整,complete,complete,,,eligible,已具备样本汇总所需字段,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105131.IB,2105131.IB,2105131.IB,21四川债07,四川省人民政府,general,2021-05-10,2028-05-11,100,3.38,CNY,1.0399,1.663,1.6169,100,103.8345,已取得,完整,complete,complete,,,excluded,剩余期限取整为 2 年，不在目标期限内,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105128.IB,2105128.IB,2105128.IB,21湖南债07,湖南省人民政府,general,2021-04-28,2031-04-29,481.5065,3.44,CNY,1.3037,4.6301,4.2625,481.5065,109.5695,已取得,完整,complete,complete,,,eligible,已具备样本汇总所需字段,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105127.IB,2105127.IB,2105127.IB,21山东债20,山东省人民政府,general,2021-04-27,2028-04-28,23.88,3.39,CNY,0.1213,1.6274,1.5963,23.88,105.3106,已取得,完整,complete,complete,,,excluded,剩余期限取整为 2 年，不在目标期限内,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105120.IB,2105120.IB,2105120.IB,21海南债02,海南省人民政府,general,2021-05-07,2028-05-10,55.608,3.4,CNY,1.0854,1.6603,1.6132,55.608,103.784,已取得,完整,complete,complete,,,excluded,剩余期限取整为 2 年，不在目标期限内,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
2026-09-11,2105116.IB,2105116.IB,2105116.IB,21江西债05,江西省人民政府,general,2021-04-28,2028-04-29,209.4158,3.4,CNY,1.135,1.6301,1.5826,209.4158,103.6335,已取得,完整,complete,complete,,,excluded,剩余期限取整为 2 年，不在目标期限内,3ad7078d-2eda-4b80-a2ca-268cfa025b75,e1bf97c9-2871-46c5-b8df-08e1580eefd1;e20ba123-ac91-4ea4-8463-599ba788d031
