code,name,cohort,disposition,_diagnosticBucket,staticSyncStatus,regionId,bondType,issueDate,remainingYears,issueAmountYi,yieldPct,maturityDate,termYears,yieldDate,reason
809080.IB,23黑龙江15,before_20250808,incomplete,missing_required_static,pending,heilongjiang,,2023-05-16,,,,,,,已取得地方政府债名单，基本信息等待同步
809081.IB,23黑龙江16,before_20250808,incomplete,missing_required_static,pending,heilongjiang,,2023-05-16,,,,,,,已取得地方政府债名单，基本信息等待同步
809082.IB,23福建09,before_20250808,incomplete,missing_required_static,pending,fujian,,2023-06-06,,,,,,,已取得地方政府债名单，基本信息等待同步
809083.IB,23北京14,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-06-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809084.IB,23北京15,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-06-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809085.IB,23北京16,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-06-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809086.IB,23北京17,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-06-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809087.IB,23北京18,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-06-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809088.IB,23北京19,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-06-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809089.IB,23北京20,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-06-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809090.IB,23北京21,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-06-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809091.IB,23北京22,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-06-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809092.IB,23北京23,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-06-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809093.IB,23北京24,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-06-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809094.IB,23北京25,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-06-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809095.IB,23北京26,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-06-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809096.IB,23北京27,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-06-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809097.IB,23北京29,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-07-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809098.IB,23北京30,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-07-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809099.IB,23北京31,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-07-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809100.IB,23北京32,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-07-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809101.IB,23北京33,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-07-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809102.IB,23北京34,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-07-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809103.IB,23北京35,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-08-16,,,,,,,已取得地方政府债名单，基本信息等待同步
809104.IB,23北京36,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-08-16,,,,,,,已取得地方政府债名单，基本信息等待同步
809105.IB,23北京37,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-08-16,,,,,,,已取得地方政府债名单，基本信息等待同步
809106.IB,23天津60,before_20250808,incomplete,missing_required_static,pending,tianjin,,2023-09-08,,,,,,,已取得地方政府债名单，基本信息等待同步
809107.IB,23北京38,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-10-26,,,,,,,已取得地方政府债名单，基本信息等待同步
809108.IB,23北京39,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-10-26,,,,,,,已取得地方政府债名单，基本信息等待同步
809109.IB,23北京40,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-10-26,,,,,,,已取得地方政府债名单，基本信息等待同步
809110.IB,23天津100,before_20250808,incomplete,missing_required_static,pending,tianjin,,2023-11-08,,,,,,,已取得地方政府债名单，基本信息等待同步
809111.IB,23天津101,before_20250808,incomplete,missing_required_static,pending,tianjin,,2023-11-08,,,,,,,已取得地方政府债名单，基本信息等待同步
809112.IB,23湖南140,before_20250808,incomplete,missing_required_static,pending,hunan,,2023-11-30,,,,,,,已取得地方政府债名单，基本信息等待同步
809113.IB,23湖南141,before_20250808,incomplete,missing_required_static,pending,hunan,,2023-11-30,,,,,,,已取得地方政府债名单，基本信息等待同步
809114.IB,23湖南142,before_20250808,incomplete,missing_required_static,pending,hunan,,2023-11-30,,,,,,,已取得地方政府债名单，基本信息等待同步
809115.IB,23湖南143,before_20250808,incomplete,missing_required_static,pending,hunan,,2023-11-30,,,,,,,已取得地方政府债名单，基本信息等待同步
809116.IB,23北京41,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-12-07,,,,,,,已取得地方政府债名单，基本信息等待同步
809117.IB,23北京42,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-12-07,,,,,,,已取得地方政府债名单，基本信息等待同步
809118.IB,23北京43,before_20250808,incomplete,missing_required_static,pending,beijing,,2023-12-07,,,,,,,已取得地方政府债名单，基本信息等待同步
809119.IB,23天津110,before_20250808,incomplete,missing_required_static,pending,tianjin,,2023-12-07,,,,,,,已取得地方政府债名单，基本信息等待同步
809120.IB,23天津111,before_20250808,incomplete,missing_required_static,pending,tianjin,,2023-12-07,,,,,,,已取得地方政府债名单，基本信息等待同步
809121.IB,23天津112,before_20250808,incomplete,missing_required_static,pending,tianjin,,2023-12-07,,,,,,,已取得地方政府债名单，基本信息等待同步
809122.IB,23天津113,before_20250808,incomplete,missing_required_static,pending,tianjin,,2023-12-07,,,,,,,已取得地方政府债名单，基本信息等待同步
809123.IB,23天津114,before_20250808,incomplete,missing_required_static,pending,tianjin,,2023-12-07,,,,,,,已取得地方政府债名单，基本信息等待同步
809124.IB,23天津115,before_20250808,incomplete,missing_required_static,pending,tianjin,,2023-12-07,,,,,,,已取得地方政府债名单，基本信息等待同步
809125.IB,23天津116,before_20250808,incomplete,missing_required_static,pending,tianjin,,2023-12-07,,,,,,,已取得地方政府债名单，基本信息等待同步
809126.IB,23天津117,before_20250808,incomplete,missing_required_static,pending,tianjin,,2023-12-07,,,,,,,已取得地方政府债名单，基本信息等待同步
809127.IB,23天津118,before_20250808,incomplete,missing_required_static,pending,tianjin,,2023-12-07,,,,,,,已取得地方政府债名单，基本信息等待同步
809128.IB,24天津01,before_20250808,incomplete,missing_required_static,pending,tianjin,,2024-01-23,,,,,,,已取得地方政府债名单，基本信息等待同步
809129.IB,24天津02,before_20250808,incomplete,missing_required_static,pending,tianjin,,2024-01-23,,,,,,,已取得地方政府债名单，基本信息等待同步
809130.IB,24天津03,before_20250808,incomplete,missing_required_static,pending,tianjin,,2024-01-23,,,,,,,已取得地方政府债名单，基本信息等待同步
809131.IB,24北京01,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-01-26,,,,,,,已取得地方政府债名单，基本信息等待同步
809132.IB,24北京02,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-01-26,,,,,,,已取得地方政府债名单，基本信息等待同步
809133.IB,24北京03,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-01-26,,,,,,,已取得地方政府债名单，基本信息等待同步
809134.IB,24北京04,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-01-26,,,,,,,已取得地方政府债名单，基本信息等待同步
809135.IB,24北京05,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-01-26,,,,,,,已取得地方政府债名单，基本信息等待同步
809136.IB,24北京06,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-02-29,,,,,,,已取得地方政府债名单，基本信息等待同步
809137.IB,24北京07,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-02-29,,,,,,,已取得地方政府债名单，基本信息等待同步
809138.IB,24北京08,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-02-29,,,,,,,已取得地方政府债名单，基本信息等待同步
809139.IB,24北京09,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-02-29,,,,,,,已取得地方政府债名单，基本信息等待同步
809140.IB,24北京10,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-02-29,,,,,,,已取得地方政府债名单，基本信息等待同步
809141.IB,24北京11,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-02-29,,,,,,,已取得地方政府债名单，基本信息等待同步
809142.IB,24北京12,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-02-29,,,,,,,已取得地方政府债名单，基本信息等待同步
809143.IB,24北京13,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-03-25,,,,,,,已取得地方政府债名单，基本信息等待同步
809144.IB,24北京14,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-03-25,,,,,,,已取得地方政府债名单，基本信息等待同步
809145.IB,24北京15,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-03-25,,,,,,,已取得地方政府债名单，基本信息等待同步
809146.IB,24北京16,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-03-25,,,,,,,已取得地方政府债名单，基本信息等待同步
809147.IB,24北京17,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-03-25,,,,,,,已取得地方政府债名单，基本信息等待同步
809148.IB,24北京18,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-03-25,,,,,,,已取得地方政府债名单，基本信息等待同步
809149.IB,24北京19,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-03-25,,,,,,,已取得地方政府债名单，基本信息等待同步
809150.IB,24北京20,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-04-09,,,,,,,已取得地方政府债名单，基本信息等待同步
809151.IB,24北京21,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-04-09,,,,,,,已取得地方政府债名单，基本信息等待同步
809152.IB,24北京22,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-04-09,,,,,,,已取得地方政府债名单，基本信息等待同步
809153.IB,24北京23,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-04-09,,,,,,,已取得地方政府债名单，基本信息等待同步
809154.IB,24北京24,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-04-09,,,,,,,已取得地方政府债名单，基本信息等待同步
809155.IB,24北京25,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-04-09,,,,,,,已取得地方政府债名单，基本信息等待同步
809156.IB,24北京26,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-04-09,,,,,,,已取得地方政府债名单，基本信息等待同步
809157.IB,24北京27,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-04-09,,,,,,,已取得地方政府债名单，基本信息等待同步
809158.IB,24北京40,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-06-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809159.IB,24北京41,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-06-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809160.IB,24北京42,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-06-20,,,,,,,已取得地方政府债名单，基本信息等待同步
809161.IB,24北京43,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-07-09,,,,,,,已取得地方政府债名单，基本信息等待同步
809162.IB,24北京44,before_20250808,incomplete,missing_required_static,pending,beijing,,2024-07-09,,,,,,,已取得地方政府债名单，基本信息等待同步
